Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
608,ORD_00608,2024-01-26,2024-02-01,Standard,CUST_0416,Customer 2251,Consumer,United States,Phoenix,TX,66027,West,PROD_FUR_7399,Furniture,Desk,Desk - Model 844,1235.76,4,0.15,425.59
609,ORD_00609,2023-07-25,2023-07-29,Second Class,CUST_0047,Customer 6292,Consumer,United States,Los Angeles,TX,95715,Central,PROD_FUR_9097,Furniture,Bookcase,Bookcase - Model 351,835.83,4,0.15,234.47
610,ORD_00610,2024-02-24,2024-03-03,First Class,CUST_0282,Customer 9144,Home Office,United States,Philadelphia,MI,21436,Central,PROD_OFF_4770,Office Supplies,File Folder,File Folder - Model 340,173.31,4,0.15,44.73
611,ORD_00611,2024-01-11,2024-01-13,First Class,CUST_0105,Customer 1281,Corporate,United States,Phoenix,MI,65191,Central,PROD_TEC_1976,Technology,Laptop,Laptop - Model 348,532.44,3,0.05,100.32
612,ORD_00612,2023-03-08,2023-03-13,Standard,CUST_0029,Customer 3257,Consumer,United States,Houston,TX,87847,Central,PROD_OFF_7958,Office Supplies,Pen,Pen - Model 991,109.5,3,0.0,32.72
613,ORD_00613,2022-11-20,2022-11-22,Second Class,CUST_0076,Customer 6984,Consumer,United States,Houston,CA,63939,West,PROD_TEC_7823,Technology,Laptop,Laptop - Model 839,654.59,2,0.15,211.48
614,ORD_00614,2023-11-22,2023-12-01,Same Day,CUST_0401,Customer 1216,Corporate,United States,Houston,CA,99116,West,PROD_TEC_1526,Technology,Scanner,Scanner - Model 996,1512.22,5,0.2,223.97
615,ORD_00615,2024-07-19,2024-07-29,First Class,CUST_0365,Customer 5227,Home Office,United States,Philadelphia,MI,37769,South,PROD_OFF_7941,Office Supplies,Notebook,Notebook - Model 510,286.39,2,0.0,73.45
616,ORD_00616,2022-04-25,2022-04-30,First Class,CUST_0201,Customer 4009,Home Office,United States,New York,MI,58690,East,PROD_OFF_8821,Office Supplies,Stapler,Stapler - Model 762,841.05,3,0.15,292.83
617,ORD_00617,2024-05-18,2024-05-23,First Class,CUST_0139,Customer 2776,Consumer,United States,Phoenix,CA,11438,South,PROD_OFF_1459,Office Supplies,Binder,Binder - Model 874,237.25,2,0.2,31.3
618,ORD_00618,2023-09-26,2023-10-01,Second Class,CUST_0283,Customer 4305,Home Office,United States,New York,NY,50449,West,PROD_FUR_1735,Furniture,Chair,Chair - Model 108,2096.87,5,0.15,238.42
619,ORD_00619,2024-01-01,2024-01-07,Standard,CUST_0491,Customer 7523,Home Office,United States,Phoenix,FL,29685,South,PROD_FUR_6830,Furniture,Sofa,Sofa - Model 124,708.6,2,0.0,141.29
620,ORD_00620,2024-02-22,2024-03-02,First Class,CUST_0301,Customer 1612,Corporate,United States,Philadelphia,TX,31108,West,PROD_OFF_2290,Office Supplies,Stapler,Stapler - Model 613,453.04,1,0.05,165.5
621,ORD_00621,2024-11-23,2024-12-03,Standard,CUST_0477,Customer 6593,Corporate,United States,Los Angeles,TX,84304,South,PROD_FUR_8059,Furniture,Bookcase,Bookcase - Model 742,379.47,1,0.15,65.17
622,ORD_00622,2024-10-15,2024-10-18,Second Class,CUST_0413,Customer 1244,Consumer,United States,Phoenix,PA,57622,East,PROD_FUR_8451,Furniture,Chair,Chair - Model 461,251.54,3,0.1,37.34
623,ORD_00623,2022-07-02,2022-07-05,Second Class,CUST_0092,Customer 8548,Corporate,United States,Houston,GA,63612,South,PROD_FUR_3301,Furniture,Sofa,Sofa - Model 977,413.2,1,0.15,46.23
624,ORD_00624,2022-09-22,2022-10-01,Standard,CUST_0188,Customer 9396,Home Office,United States,Philadelphia,IL,42088,South,PROD_TEC_7769,Technology,Scanner,Scanner - Model 816,1152.73,5,0.0,329.89
625,ORD_00625,2022-01-17,2022-01-21,Second Class,CUST_0437,Customer 2725,Corporate,United States,Houston,OH,71405,West,PROD_OFF_2195,Office Supplies,Stapler,Stapler - Model 757,340.39,2,0.15,102.37
626,ORD_00626,2024-12-31,2025-01-09,Same Day,CUST_0056,Customer 2406,Consumer,United States,Los Angeles,CA,72419,Central,PROD_FUR_7578,Furniture,Desk,Desk - Model 217,112.3,3,0.1,44.8
627,ORD_00627,2023-07-25,2023-08-03,Standard,CUST_0020,Customer 9930,Consumer,United States,Chicago,GA,66375,West,PROD_OFF_6245,Office Supplies,Notebook,Notebook - Model 584,101.39,5,0.2,33.69
628,ORD_00628,2023-03-14,2023-03-16,Second Class,CUST_0109,Customer 1375,Home Office,United States,Philadelphia,OH,69168,South,PROD_FUR_3885,Furniture,Sofa,Sofa - Model 992,71.51,1,0.1,15.84
629,ORD_00629,2024-05-09,2024-05-19,First Class,CUST_0110,Customer 5250,Consumer,United States,Philadelphia,NY,67250,East,PROD_FUR_5864,Furniture,Bookcase,Bookcase - Model 463,182.44,2,0.15,44.6
630,ORD_00630,2024-03-07,2024-03-09,Same Day,CUST_0288,Customer 4253,Consumer,United States,Chicago,NC,24890,West,PROD_FUR_6185,Furniture,Sofa,Sofa - Model 911,71.19,1,0.15,27.06
631,ORD_00631,2024-04-12,2024-04-18,First Class,CUST_0267,Customer 1060,Corporate,United States,Phoenix,TX,59487,Central,PROD_OFF_2596,Office Supplies,File Folder,File Folder - Model 321,111.27,1,0.05,25.15
632,ORD_00632,2023-12-14,2023-12-19,Standard,CUST_0488,Customer 4131,Home Office,United States,Philadelphia,NC,75422,East,PROD_FUR_1265,Furniture,Bookcase,Bookcase - Model 764,1078.47,3,0.2,372.84
633,ORD_00633,2024-07-22,2024-07-30,First Class,CUST_0211,Customer 6762,Corporate,United States,Phoenix,MI,67131,Central,PROD_OFF_2857,Office Supplies,Binder,Binder - Model 490,422.68,2,0.1,64.7
634,ORD_00634,2023-08-07,2023-08-15,Standard,CUST_0325,Customer 5640,Home Office,United States,Philadelphia,NC,68209,East,PROD_TEC_2468,Technology,Laptop,Laptop - Model 615,265.17,1,0.15,34.76
635,ORD_00635,2022-03-08,2022-03-14,Same Day,CUST_0437,Customer 7891,Consumer,United States,Houston,FL,94523,Central,PROD_OFF_2875,Office Supplies,Stapler,Stapler - Model 820,859.22,2,0.0,176.3
636,ORD_00636,2024-03-21,2024-03-23,Standard,CUST_0482,Customer 7138,Consumer,United States,Houston,MI,14282,South,PROD_FUR_5333,Furniture,Sofa,Sofa - Model 115,1073.19,3,0.15,324.09
637,ORD_00637,2022-02-23,2022-02-27,Same Day,CUST_0405,Customer 7134,Home Office,United States,New York,NC,85740,South,PROD_FUR_8045,Furniture,Desk,Desk - Model 539,479.93,2,0.15,75.73
638,ORD_00638,2022-09-21,2022-09-29,Second Class,CUST_0373,Customer 3846,Corporate,United States,Phoenix,IL,30847,West,PROD_FUR_2631,Furniture,Desk,Desk - Model 430,411.34,2,0.2,137.92
639,ORD_00639,2023-02-22,2023-02-25,First Class,CUST_0048,Customer 1420,Corporate,United States,Houston,NY,93160,West,PROD_TEC_9907,Technology,Printer,Printer - Model 746,290.18,1,0.0,93.64
640,ORD_00640,2024-01-04,2024-01-08,Standard,CUST_0123,Customer 4633,Corporate,United States,New York,FL,70178,West,PROD_OFF_5267,Office Supplies,Stapler,Stapler - Model 710,137.5,1,0.05,39.63
641,ORD_00641,2022-09-09,2022-09-12,Same Day,CUST_0073,Customer 5627,Corporate,United States,New York,TX,73768,East,PROD_TEC_6921,Technology,Phone,Phone - Model 740,342.54,2,0.15,115.99
642,ORD_00642,2022-06-06,2022-06-11,Standard,CUST_0352,Customer 7879,Corporate,United States,New York,IL,54932,Central,PROD_TEC_5894,Technology,Desktop,Desktop - Model 455,362.23,1,0.2,104.82
643,ORD_00643,2024-09-18,2024-09-28,First Class,CUST_0003,Customer 3595,Home Office,United States,Chicago,PA,25045,East,PROD_TEC_1484,Technology,Printer,Printer - Model 322,85.15,5,0.2,27.96
644,ORD_00644,2022-03-02,2022-03-09,Same Day,CUST_0071,Customer 4600,Consumer,United States,Philadelphia,TX,74985,South,PROD_FUR_4264,Furniture,Cabinet,Cabinet - Model 546,144.63,1,0.2,42.75
645,ORD_00645,2024-11-15,2024-11-23,First Class,CUST_0473,Customer 4163,Corporate,United States,Philadelphia,TX,73941,West,PROD_OFF_5605,Office Supplies,Label,Label - Model 543,193.34,4,0.2,37.41
646,ORD_00646,2024-07-02,2024-07-10,Standard,CUST_0306,Customer 5451,Corporate,United States,Houston,NC,31921,East,PROD_OFF_8033,Office Supplies,Stapler,Stapler - Model 134,518.22,2,0.1,191.41
647,ORD_00647,2024-11-13,2024-11-19,Second Class,CUST_0301,Customer 7714,Corporate,United States,Los Angeles,NC,19521,South,PROD_FUR_2878,Furniture,Chair,Chair - Model 320,690.93,2,0.15,233.03
648,ORD_00648,2024-02-01,2024-02-08,Standard,CUST_0075,Customer 6151,Consumer,United States,Houston,NY,47173,South,PROD_OFF_6388,Office Supplies,Pen,Pen - Model 716,428.46,2,0.1,158.37
649,ORD_00649,2023-03-11,2023-03-21,Standard,CUST_0112,Customer 2686,Home Office,United States,Houston,PA,75359,East,PROD_OFF_7909,Office Supplies,Label,Label - Model 147,596.57,4,0.1,95.12
650,ORD_00650,2023-07-17,2023-07-25,Standard,CUST_0062,Customer 3033,Corporate,United States,Houston,TX,47272,South,PROD_OFF_4873,Office Supplies,Stapler,Stapler - Model 234,102.11,5,0.0,29.93
651,ORD_00651,2024-04-04,2024-04-06,Second Class,CUST_0459,Customer 9740,Home Office,United States,Chicago,NY,55327,South,PROD_OFF_2137,Office Supplies,Pen,Pen - Model 509,192.47,4,0.15,61.01
652,ORD_00652,2022-06-13,2022-06-23,Standard,CUST_0397,Customer 6131,Corporate,United States,New York,NC,39362,East,PROD_FUR_8447,Furniture,Bookcase,Bookcase - Model 148,1703.4,4,0.0,601.17
653,ORD_00653,2022-01-22,2022-01-26,Standard,CUST_0054,Customer 6289,Home Office,United States,Chicago,OH,15646,West,PROD_TEC_4131,Technology,Laptop,Laptop - Model 213,983.79,3,0.2,390.44
654,ORD_00654,2022-04-09,2022-04-15,First Class,CUST_0039,Customer 5320,Corporate,United States,Phoenix,NC,64171,Central,PROD_FUR_3790,Furniture,Sofa,Sofa - Model 752,591.78,2,0.0,81.6
655,ORD_00655,2024-07-04,2024-07-07,Second Class,CUST_0268,Customer 9644,Consumer,United States,Chicago,NC,20852,Central,PROD_OFF_5596,Office Supplies,Stapler,Stapler - Model 461,990.92,3,0.15,166.23
656,ORD_00656,2023-05-12,2023-05-17,Second Class,CUST_0356,Customer 2278,Consumer,United States,Los Angeles,GA,87401,East,PROD_TEC_4541,Technology,Laptop,Laptop - Model 879,1562.07,4,0.05,384.73
657,ORD_00657,2024-12-16,2024-12-26,First Class,CUST_0440,Customer 6134,Corporate,United States,Houston,GA,34635,West,PROD_OFF_3130,Office Supplies,Pen,Pen - Model 170,780.61,2,0.15,306.4
658,ORD_00658,2023-07-24,2023-08-01,Standard,CUST_0085,Customer 6032,Home Office,United States,Houston,CA,96754,West,PROD_FUR_2805,Furniture,Chair,Chair - Model 643,30.82,2,0.15,4.81
659,ORD_00659,2024-07-16,2024-07-23,Same Day,CUST_0136,Customer 2938,Home Office,United States,Chicago,CA,58467,South,PROD_FUR_3467,Furniture,Desk,Desk - Model 200,819.43,4,0.2,163.99
660,ORD_00660,2022-04-11,2022-04-19,Standard,CUST_0375,Customer 7923,Consumer,United States,Philadelphia,PA,42629,West,PROD_FUR_5520,Furniture,Desk,Desk - Model 213,1230.6,5,0.2,283.12
661,ORD_00661,2023-03-26,2023-03-29,Same Day,CUST_0028,Customer 1584,Home Office,United States,Houston,PA,61496,West,PROD_TEC_2655,Technology,Printer,Printer - Model 203,290.32,3,0.2,89.96
662,ORD_00662,2023-03-27,2023-04-02,Same Day,CUST_0254,Customer 4370,Consumer,United States,Philadelphia,FL,50019,South,PROD_OFF_5718,Office Supplies,Binder,Binder - Model 973,44.94,1,0.2,16.73
663,ORD_00663,2023-05-04,2023-05-08,Second Class,CUST_0162,Customer 2137,Consumer,United States,New York,TX,32377,South,PROD_FUR_1208,Furniture,Desk,Desk - Model 795,878.73,4,0.0,134.67
664,ORD_00664,2022-01-20,2022-01-27,Second Class,CUST_0497,Customer 8763,Home Office,United States,Los Angeles,NY,78848,Central,PROD_TEC_2792,Technology,Phone,Phone - Model 615,329.02,1,0.2,100.03
665,ORD_00665,2022-12-09,2022-12-13,Same Day,CUST_0397,Customer 2538,Consumer,United States,New York,PA,56219,South,PROD_FUR_6747,Furniture,Cabinet,Cabinet - Model 408,578.41,5,0.15,101.84
666,ORD_00666,2023-11-15,2023-11-25,Same Day,CUST_0397,Customer 8935,Consumer,United States,Chicago,PA,37041,East,PROD_TEC_4608,Technology,Phone,Phone - Model 862,370.05,2,0.0,64.13
667,ORD_00667,2022-07-02,2022-07-07,Second Class,CUST_0472,Customer 7189,Home Office,United States,Chicago,CA,61252,South,PROD_OFF_9927,Office Supplies,Label,Label - Model 703,1580.14,4,0.2,240.95
668,ORD_00668,2024-05-04,2024-05-10,Standard,CUST_0159,Customer 4122,Consumer,United States,Houston,NC,99853,South,PROD_OFF_8101,Office Supplies,Pen,Pen - Model 250,1035.59,4,0.1,193.16
669,ORD_00669,2024-08-13,2024-08-17,First Class,CUST_0268,Customer 5747,Home Office,United States,Chicago,MI,87735,West,PROD_FUR_5722,Furniture,Cabinet,Cabinet - Model 226,401.89,1,0.0,94.91
670,ORD_00670,2022-04-19,2022-04-28,First Class,CUST_0157,Customer 1083,Corporate,United States,New York,IL,45477,East,PROD_TEC_3256,Technology,Tablet,Tablet - Model 246,1057.38,3,0.2,316.79
671,ORD_00671,2023-02-07,2023-02-15,Second Class,CUST_0300,Customer 2322,Corporate,United States,Phoenix,FL,50728,East,PROD_FUR_5075,Furniture,Bookcase,Bookcase - Model 277,868.22,4,0.0,319.43
672,ORD_00672,2024-06-11,2024-06-18,Same Day,CUST_0412,Customer 3280,Home Office,United States,Phoenix,FL,34034,South,PROD_TEC_4268,Technology,Phone,Phone - Model 484,430.51,3,0.1,116.24
673,ORD_00673,2024-06-13,2024-06-16,Standard,CUST_0071,Customer 9627,Corporate,United States,Houston,IL,21590,South,PROD_FUR_8006,Furniture,Bookcase,Bookcase - Model 873,734.56,4,0.15,175.11
674,ORD_00674,2022-10-15,2022-10-21,Same Day,CUST_0403,Customer 4975,Home Office,United States,Los Angeles,MI,62814,South,PROD_TEC_9900,Technology,Printer,Printer - Model 786,2200.62,5,0.0,718.72
675,ORD_00675,2022-01-13,2022-01-22,Second Class,CUST_0414,Customer 9487,Corporate,United States,New York,NY,25917,East,PROD_TEC_2753,Technology,Tablet,Tablet - Model 858,813.31,3,0.1,219.3
676,ORD_00676,2024-11-12,2024-11-14,First Class,CUST_0360,Customer 4359,Home Office,United States,New York,TX,18800,Central,PROD_TEC_3535,Technology,Desktop,Desktop - Model 100,953.51,3,0.0,325.8
677,ORD_00677,2022-11-10,2022-11-13,Same Day,CUST_0267,Customer 2587,Consumer,United States,Los Angeles,FL,40792,East,PROD_FUR_9287,Furniture,Chair,Chair - Model 961,805.8,4,0.0,153.08
678,ORD_00678,2023-06-18,2023-06-27,Same Day,CUST_0440,Customer 3018,Corporate,United States,Chicago,TX,47938,East,PROD_TEC_4943,Technology,Desktop,Desktop - Model 783,417.03,2,0.2,66.77
679,ORD_00679,2022-07-24,2022-08-02,Same Day,CUST_0189,Customer 5508,Corporate,United States,New York,OH,86092,East,PROD_FUR_7960,Furniture,Cabinet,Cabinet - Model 410,40.3,2,0.15,5.48
680,ORD_00680,2022-03-11,2022-03-20,Same Day,CUST_0022,Customer 6811,Consumer,United States,Phoenix,GA,18226,Central,PROD_FUR_3593,Furniture,Chair,Chair - Model 278,612.75,3,0.2,100.02
681,ORD_00681,2022-11-07,2022-11-14,Same Day,CUST_0336,Customer 6558,Corporate,United States,Phoenix,TX,96372,South,PROD_OFF_7454,Office Supplies,Binder,Binder - Model 284,390.08,1,0.15,83.07
682,ORD_00682,2024-11-04,2024-11-14,Standard,CUST_0133,Customer 3120,Home Office,United States,Houston,IL,99040,South,PROD_OFF_7615,Office Supplies,File Folder,File Folder - Model 587,30.41,1,0.05,5.16
683,ORD_00683,2023-10-25,2023-10-30,Standard,CUST_0396,Customer 4876,Consumer,United States,Houston,TX,59063,Central,PROD_FUR_2014,Furniture,Chair,Chair - Model 721,663.69,5,0.0,234.97
684,ORD_00684,2022-03-02,2022-03-06,First Class,CUST_0165,Customer 2763,Home Office,United States,Los Angeles,GA,31245,Central,PROD_TEC_4272,Technology,Scanner,Scanner - Model 544,227.33,2,0.15,69.03
685,ORD_00685,2024-12-18,2024-12-23,Standard,CUST_0045,Customer 1397,Home Office,United States,Chicago,CA,34288,West,PROD_TEC_1085,Technology,Desktop,Desktop - Model 798,934.68,3,0.2,246.73
686,ORD_00686,2024-12-17,2024-12-26,Standard,CUST_0098,Customer 4399,Home Office,United States,Los Angeles,GA,77796,South,PROD_FUR_3258,Furniture,Table,Table - Model 405,191.29,1,0.15,69.28
687,ORD_00687,2022-07-26,2022-07-29,First Class,CUST_0256,Customer 4777,Consumer,United States,Chicago,NC,19801,South,PROD_TEC_5749,Technology,Desktop,Desktop - Model 647,543.53,3,0.1,65.43
688,ORD_00688,2023-05-10,2023-05-20,Standard,CUST_0478,Customer 9192,Corporate,United States,Chicago,OH,65234,East,PROD_OFF_2816,Office Supplies,Label,Label - Model 367,1083.51,5,0.1,320.69
689,ORD_00689,2023-02-15,2023-02-22,Standard,CUST_0455,Customer 1973,Consumer,United States,Chicago,FL,19275,South,PROD_OFF_4860,Office Supplies,Pen,Pen - Model 526,146.33,4,0.2,54.33
690,ORD_00690,2022-06-15,2022-06-25,First Class,CUST_0246,Customer 3121,Corporate,United States,New York,NY,17255,East,PROD_TEC_9316,Technology,Phone,Phone - Model 126,558.73,2,0.15,135.93
691,ORD_00691,2023-02-06,2023-02-16,Standard,CUST_0312,Customer 7215,Home Office,United States,Houston,NY,25465,Central,PROD_TEC_7180,Technology,Phone,Phone - Model 730,374.96,2,0.15,99.31
692,ORD_00692,2024-01-24,2024-01-31,Standard,CUST_0100,Customer 6621,Corporate,United States,Philadelphia,NY,42757,West,PROD_TEC_1164,Technology,Laptop,Laptop - Model 932,339.84,2,0.2,91.9
693,ORD_00693,2022-04-27,2022-04-30,First Class,CUST_0030,Customer 3076,Corporate,United States,Phoenix,TX,62142,South,PROD_TEC_6728,Technology,Tablet,Tablet - Model 590,1572.5,5,0.05,628.1
694,ORD_00694,2022-09-08,2022-09-11,Second Class,CUST_0040,Customer 5099,Home Office,United States,Philadelphia,FL,42008,Central,PROD_OFF_6848,Office Supplies,Label,Label - Model 639,409.2,2,0.1,156.49
695,ORD_00695,2023-07-02,2023-07-09,First Class,CUST_0358,Customer 9870,Home Office,United States,Chicago,CA,82478,East,PROD_FUR_8966,Furniture,Cabinet,Cabinet - Model 315,138.05,3,0.05,48.65
696,ORD_00696,2022-09-09,2022-09-16,Same Day,CUST_0372,Customer 3325,Consumer,United States,Chicago,FL,21074,Central,PROD_OFF_2871,Office Supplies,Stapler,Stapler - Model 161,254.46,1,0.0,46.08
697,ORD_00697,2023-07-26,2023-08-03,Second Class,CUST_0254,Customer 1308,Corporate,United States,New York,OH,80981,Central,PROD_TEC_4370,Technology,Desktop,Desktop - Model 881,341.26,4,0.15,88.64
698,ORD_00698,2023-12-14,2023-12-16,Same Day,CUST_0466,Customer 6508,Corporate,United States,Philadelphia,NC,98862,West,PROD_TEC_8111,Technology,Tablet,Tablet - Model 394,1573.92,4,0.0,538.63
699,ORD_00699,2024-12-31,2025-01-09,Second Class,CUST_0218,Customer 9501,Corporate,United States,New York,TX,42759,Central,PROD_FUR_4903,Furniture,Sofa,Sofa - Model 889,818.6,2,0.1,278.22
700,ORD_00700,2023-08-29,2023-09-05,Second Class,CUST_0293,Customer 7465,Consumer,United States,Chicago,NC,33433,South,PROD_FUR_5104,Furniture,Bookcase,Bookcase - Model 554,72.21,5,0.1,19.53
701,ORD_00701,2024-08-05,2024-08-07,Second Class,CUST_0226,Customer 1145,Corporate,United States,New York,NY,67729,South,PROD_FUR_4569,Furniture,Sofa,Sofa - Model 284,154.83,4,0.0,28.32
702,ORD_00702,2023-06-13,2023-06-19,Same Day,CUST_0133,Customer 9108,Consumer,United States,Phoenix,FL,51593,West,PROD_TEC_1812,Technology,Printer,Printer - Model 142,132.16,2,0.0,20.52
703,ORD_00703,2023-04-12,2023-04-14,Same Day,CUST_0488,Customer 5244,Corporate,United States,New York,NY,76982,South,PROD_OFF_1732,Office Supplies,Label,Label - Model 179,625.01,5,0.0,77.03
704,ORD_00704,2023-05-01,2023-05-06,Second Class,CUST_0167,Customer 7084,Home Office,United States,Houston,OH,95456,East,PROD_OFF_5638,Office Supplies,Stapler,Stapler - Model 483,35.36,2,0.2,11.9
705,ORD_00705,2024-08-21,2024-08-27,Second Class,CUST_0319,Customer 1510,Consumer,United States,Los Angeles,IL,59655,East,PROD_FUR_1418,Furniture,Desk,Desk - Model 950,277.59,1,0.1,70.3
706,ORD_00706,2022-03-08,2022-03-12,Same Day,CUST_0196,Customer 2285,Consumer,United States,Chicago,FL,45282,Central,PROD_OFF_2986,Office Supplies,Label,Label - Model 299,1604.48,5,0.2,387.8
707,ORD_00707,2023-08-24,2023-08-29,Second Class,CUST_0169,Customer 4982,Corporate,United States,Phoenix,FL,76275,Central,PROD_FUR_2890,Furniture,Sofa,Sofa - Model 178,387.69,2,0.15,80.86
708,ORD_00708,2024-01-12,2024-01-21,First Class,CUST_0310,Customer 4774,Corporate,United States,Phoenix,OH,44115,West,PROD_OFF_9808,Office Supplies,Notebook,Notebook - Model 914,663.78,2,0.15,200.62
709,ORD_00709,2023-08-11,2023-08-18,Standard,CUST_0161,Customer 2932,Consumer,United States,Houston,OH,44521,Central,PROD_OFF_9096,Office Supplies,Notebook,Notebook - Model 883,766.59,2,0.15,80.23
710,ORD_00710,2024-08-20,2024-08-23,Same Day,CUST_0065,Customer 1558,Corporate,United States,Philadelphia,NY,82999,West,PROD_TEC_9436,Technology,Desktop,Desktop - Model 347,1955.53,5,0.15,403.45
711,ORD_00711,2023-08-24,2023-08-27,Same Day,CUST_0173,Customer 6515,Home Office,United States,Chicago,NC,72535,East,PROD_OFF_2208,Office Supplies,Pen,Pen - Model 816,1212.42,3,0.15,350.69
712,ORD_00712,2022-10-03,2022-10-07,Second Class,CUST_0371,Customer 9345,Consumer,United States,New York,TX,40443,East,PROD_OFF_7060,Office Supplies,File Folder,File Folder - Model 404,666.04,4,0.15,101.91
713,ORD_00713,2024-10-07,2024-10-14,First Class,CUST_0025,Customer 9481,Home Office,United States,Houston,NC,78044,Central,PROD_FUR_7292,Furniture,Bookcase,Bookcase - Model 384,1086.07,3,0.05,122.27
